set(23,23400,5575,0)
set(23,23400,4600,180)
set(37,23400,5575,90)
set(37,23400,4900,90)
set(23,21675,9700,180)
set(23,21675,10675,0)
set(37,21675,10675,0)
set(37,21675,9700,0)
set(22,29500,-600,90)
set(22,30620,-600,-90)
set(23,31180,-600,90)
set(30,32885,-5650,-90)pl
set(37,32040,-607,0)
set(23,28940,-600,-90)
set(37,28175,-607,0)
set(37,29529,-607,0)
set(37,30771,-607,0)
set(23,35180,-650,0)
set(30,36245,-5650,90)pl
set(15,27340,-16624,-90)
set(33,27536,-16624,90)
set(15,21740,-16624,-90)
set(33,21614,-16624,90)
set(33,24540,-16624,90)
set(24,18940,-16624,90)
set(30,14760,-14250,0)pl
set(33,18940,-16624,90)
set(23,2225,2275,0)
set(30,0,6109,0)pl
set(23,2225,675,180)
set(37,2225,1600,-90)
set(37,2225,1600,180)
set(24,30140,-16624,-90)
set(33,30140,-16624,90)
set(15,27308,-22704,90)
set(33,27498,-22704,90)
set(15,21708,-22704,90)
set(33,24508,-22704,90)
set(33,21728,-22704,90)
set(24,18908,-22704,90)
set(33,18908,-22704,90)
set(23,11825,-19300,180)
set(23,11825,-21325,0)
set(28,11825,-19975,0)
set(24,30108,-22704,-90)
set(33,30108,-22704,90)
set(23,-2350,-450,0)
set(23,-2350,-2050,180)
set(38,0,-2300,0)
set(37,-2400,-1175,0)
set(37,-2400,-1175,-90)
set(38,0,-4043,0)
set(22,0,-13516,180)
set(22,2310,-15826,90)
chk(40,1750,-15826,90)
set(36,36815,8769,90)

maxl(12,-9885,-32802)
maxb(12,-35202,-7485)
maxr(12,47715,-32802)
maxt(12,22398,-7485)

