set(14,44855,-37905,180)pt
set(13,40275,-39425,120)p
set(12,34615,-39425,60)p
set(13,28955,-39425,120)p
set(12,23295,-39425,60)p
set(10,17665,-37905,90)
set(23,10608,-37905,-90)
set(30,11556,-37905,90)pl
set(10,-20190,-37905,90)
set(10,-25790,-37905,90)p
set(14,-30340,-37905,90)pt
set(10,-30340,-33355,0)p
set(10,-30340,-27755,0)
set(32,-30690,-27259,180)
set(32,-29990,-27259,180)pr
set(10,-30340,-22155,0)p
set(10,-30340,-16555,0)p
set(10,-30340,-10955,0)p
set(10,-30340,-5355,0)p
set(10,-30340,245,0)p
set(10,-30340,5845,0)p
set(10,-30340,11445,0)p
set(49,-29990,11966,180)
set(10,-30340,17045,0)p
set(10,-30340,22645,0)p
set(49,-29990,21174,180)
set(10,-30340,28245,0)p
set(49,-29990,27949,180)
set(10,-30340,33845,0)p
set(14,-30340,38395,0)pt
set(23,-6540,8340,0)
set(26,-6540,7740,180)pr
set(24,-6540,-4325,180)
set(35,-6540,-4000,180)pr
set(24,-6540,-17175,180)
set(35,-6540,-16775,180)pr
set(10,0,-13756,180)p
set(23,0,-10956,180)p
set(23,-24280,-13815,180)
set(26,-24280,-12825,0)pr
set(23,-17390,-37905,90)
set(31,-18024,-39305,-90)
set(31,-18024,-36505,-90)pr
set(31,-18024,-37905,-90)pr
set(13,40275,8875,-60)
set(10,34645,7355,-90)
set(10,29045,7355,-90)
set(28,33300,7355,90)
set(10,23445,7355,-90)
set(10,17845,7355,-90)
set(14,13295,7355,0)
set(10,13295,2805,0)
set(15,13295,-20995,0)
set(17,13295,-16445,0)
set(15,17845,-16445,-90)
set(15,23445,-16445,-90)
set(15,29045,-16445,-90)
set(35,26600,-16850,90)
set(17,33595,-16445,180)
set(15,33595,-11895,0)
set(20,33595,-6295,0)
set(14,33595,-1745,-90)
set(10,29045,-1745,90)
set(10,23445,-1745,90)
set(10,17845,-1745,90)
set(29,18481,-1745,90)
set(14,13295,-1745,90)
fix(41,7000,-7050,-1400,0)
fix(41,7000,-6850,-2200,0)
fix(41,7000,-6850,-1800,0)
fix(41,7000,-6850,-2600,0)
set(15,7000,-4250,180)
set(15,7000,-9850,180)
set(24,7000,-12650,180)
set(34,7000,-10950,180)
set(11,7000,-24248,180)
set(14,7000,-28798,90)
set(14,7000,-28798,180)
set(14,3500,-28798,0)
set(14,3500,-32298,180)
set(14,0,-32298,90)
set(10,0,-27748,180)
set(23,0,-24948,180)
set(10,33655,-27055,0)
set(14,33655,-22505,-90)
set(10,29105,-22505,-90)
set(13,23475,-24025,-60)
set(32,27025,-22155,-90)
set(32,23200,-24605,-90)
set(20,17845,-25545,-90)
set(17,13295,-25545,90)
set(22,33668,-29990,0)
set(14,33668,-32300,180)
set(10,29118,-32300,90)
set(20,23518,-32300,-90)
set(20,17918,-32300,90)
set(12,12288,-30780,60)
set(12,11580,-30318,60)
set(23,0,-2800,0)
set(23,0,-16556,0)
set(23,7000,-21448,180)
set(24,7000,-1450,0)
set(34,7000,-3000,180)
set(24,7000,7800,180)
set(16,7000,10600,180)
set(24,7000,13300,0)
chk(40,5660,26650,0)r
chk(40,-2225,21350,90)r
chk(40,-6540,-30675,0)r
chk(40,-19650,-32425,90)r
chk(40,-21240,36645,0)r
chk(40,-28590,38395,90)r
chk(40,-30340,-36155,0)r
chk(40,20465,-37905,90)r
chk(40,26125,-40945,90)r
chk(40,31785,-37905,90)r
chk(40,37445,-40945,90)r
chk(40,43105,-37905,90)r
chk(40,44855,8645,0)r
chk(40,13295,5250,0)r
chk(40,31845,-1745,90)r
chk(42,33668,-13625,0)r
chk(42,16075,-16445,90)r
chk(42,13295,-22725,0)r
chk(40,33668,-24255,0)r
chk(40,31918,-32298,90)r
chk(40,15118,-32300,90)r
chk(40,7000,-27048,0)r
chk(42,7000,13300,0)r
chk(40,7000,-27048,0)r
chk(40,1750,-32300,90)r
chk(40,0,-13800,0)r
set(49,-350,5400,180)
set(49,350,3525,0)
set(49,-20890,19453,0)
set(49,-30690,27949,180)
set(49,-30690,21174,180)
set(49,-30690,11966,180)

maxl(18,-33790,-41351)
maxb(19,-43751,-31390)
maxr(18,57410,-41351)
maxt(19,42648,-31390)
