set(23,1743,46340,0)
set(37,1743,46340,90)
set(37,1768,47730,90)
chk(40,-17361,49480,90)r
chk(40,-17361,65300,90)r
chk(42,48138,62250,90)r
chk(40,56001,-2560,0)r
chk(40,0,-2568,0)r

maxl(19,-35785,-19360)
maxb(20,-21760,-33385)
maxr(19,60215,-19360)
maxt(20,69439,-33385)
