set(10,-30700,34550,90)p
set(10,-33200,34550,90)
set(23,-35200,34550,-90)
set(27,-35600,34550,90)pr

set(24,-45500,34550,-90)
set(15,-48100,34550,90)
set(15,-50500,34550,90)
chk(42,-52050,34550,90)
set(17,-55020,34550,0)pt
set(15,-55020,30000,180)

set(15,-55020,24400,180)p
set(34,-55020,21230,0)pr
set(16,-55020,18800,0)
set(24,-55020,16200,180)

set(24,-55020,2900,0)
set(15,-55020,300,0)
set(15,-55020,-4900,0)

set(17,-55020,-9400,90)pt
set(15,-50630,-9400,90)
set(16,-45030,-9400,90)
set(17,-40600,-9400,180)pt

set(15,-40600,-5000,0)
set(15,-40600,400,0)p
set(15,-40600,6000,0)
set(15,-40600,11600,0)
set(20,-40600,17200,0)
chk(42,-43800,-9400,90)
set(33,-40600,-4300,0)pr
set(33,-40600,2400,0)pr

set(10,-40600,22800,0)p
set(14,-40600,31040,90)pt
set(10,-40600,28400,0)p
set(10,-40600,34000,0)
set(22,-40600,36600,0)p
set(22,-40600,37600,0)
set(22,-40600,38600,0)p
chk(40,-40600,39100,0)p
fix(41,-40600,39100,-1400,0)s
set(36,-40600,39600,0)pr

set(10,-36600,31040,90)p
set(10,-32000,31040,90)
set(14,-28000,31040,-90)pt
chk(40,-30000,31040,90)
set(10,-28000,27040,0)p
set(10,-28000,21440,0)
set(30,-28000,17390,180)pr


set(12,-29520,11790,150)
set(12,-32560,6190,150)
chk(40,-34080,3390,0)
set(10,-34080,590,180)p
set(10,-34080,-5010,180)p
chk(40,-34080,-7950,0)
set(14,-34080,-9560,90)pt

set(32,-30200,-9560,-90)pr
set(32,-30200,-10010,-90)pr
set(32,-30200,-9110,-90)pr
set(10,-29530,-9560,90)p
set(10,-23930,-9560,90)p
set(10,-18330,-9560,90)
set(10,-12730,-9530,90)p
set(30,-12500,-9560,-90)pr
set(10,-7130,-9560,-90)p
set(10,-1530,-9560,-90)p
set(10,4070,-9560,-90)p
chk(40,5000,-9560,-90)

set(13,-9850,-11080,-240)

maxt(2,-8560,0)
maxb(2,-10560,0)

set(10,-15450,-12600,90)p
set(10,-21050,-12600,90)
set(10,-26650,-12600,90)p

set(37,-17850,-11300,0)
set(37,-17850,-13900,0)
set(32,-18850,-12600,90)
set(32,-18850,-12300,90)
set(32,-18850,-12900,90)
set(32,-22850,-12600,90)
set(32,-22850,-12300,90)
set(32,-22850,-12900,90)
set(32,-26850,-12600,90)
set(32,-26850,-12300,90)
set(32,-26850,-12900,90)
set(37,-21850,-11300,0)
set(37,-21850,-13900,0)
set(37,-25850,-11300,0)
set(37,-25850,-13900,0)

set(10,-32250,-12600,90)p
set(10,-37850,-12600,90)p
chk(40,-38400,-12600,90)
set(14,-42400,-12600,0)pt
set(14,-42400,-15400,180)pt
set(14,-45200,-15400,90)pt
chk(40,-43800,-15400,90)
set(26,-45200,-13400,0)pr
set(23,-45200,-14200,180)

set(23,-45200,-2000,0)
set(10,-45200,800,0)p
set(10,-45200,6400,0)p
set(10,-45200,12000,0)p
set(38,-45200,500,0)
set(38,-45200,2500,0)
set(38,-45200,4500,0)
set(38,-45200,6500,0)
set(38,-45200,8500,0)
set(38,-45200,10500,0)
set(38,-45200,12500,0)
set(38,-45200,14500,0)
set(38,-45200,16500,0)
set(38,-45200,18500,0)
set(10,-45200,17600,0)p
set(14,-45200,22150,0)pt
set(14,-40600,22150,-180)pt
set(22,-42900,22150,90)

chk(40,-40600,39100,0)p
chk(40,-30000,31040,90)


set(23,-28000,14290,180)
set(10,-28000,12000,0)
set(10,-28000,6400,0)p
set(10,-28000,800,0)p
chk(40,-28000,-1800,0)
set(14,-28000,-3400,90)pt
set(10,-23800,-3400,90)p

set(34,-17020,-3450,-90)
chk(40,-20500,-3400,-90)
set(14,-19300,-3400,-90)
set(14,-19300,-6400,90)

set(10,-15000,-6400,90)p
set(30,-12500,-6400,-90)pr
set(10,-9600,-6400,90)p
set(10,-7400,-6400,90)p
set(10,-4300,-6400,90)
set(14,0,-6400,180)pt
set(22,0,-4400,0)p
set(22,0,-3400,0)p
set(22,0,-2800,0)p

set(15,-13020,-3450,90)
set(24,-10800,-3450,-90)

set(-6,-15020,-1900,-225)
set(-5,-14520,-1900,-225)
set(-4,-14020,-1900,-225)
set(-3,-13520,-1900,-225)
set(-2,-13020,-1900,-225)
set(-1,-12520,-1900,-225)
set(0,-12020,-1900,-225)
set(1,-11520,-1900,-225)
set(2,-11020,-1900,-225)
set(3,-14400,-1450,-225)
set(4,-13900,-1450,-225)
set(5,-13400,-1450,-225)
set(6,-12900,-1450,-225)
set(7,-12400,-1450,-225)
set(8,-11900,-1450,-225)
set(9,-11400,-1450,-225)

walls:

set(39,-17020,-2650,0)
maxl(1,-17020,-2650)
maxl(1,-17020,-1650)
set(39,-14950,-4850,90)
set(39,-12950,-4850,90)
set(39,-11500,-4850,90)
set(39,-9300,-2550,0)
maxr(1,-9300,-2150)
set(39,-9300,-2150,0)
set(39,-14950,-700,90)
set(39,-12950,-700,90)
set(39,-11500,-700,90)


maxr(17,5000,-16700)
maxt(13,62500,-55000)
maxl(17,-57400,-16700)
maxb(13,-19100,-55000)

//
//






