fix(41,14580,57465,-1500,0)
set(15,14580,57000,0)
set(34,14580,59538,180)
set(15,14580,51400,0)
set(34,14580,54120,180)
set(15,14580,45800,0)
set(24,14580,43000,180)
set(12,-4680,47172,-30)
set(12,-1640,52832,-30)
set(10,-120,58462,0)
set(32,230,56000,0)
set(32,-470,56000,0)
set(32,-102,55994,0)
set(10,-120,64062,0)
set(30,-120,60925,180)
set(10,-120,69662,0)
set(23,-120,73850,180)
set(20,-120,80862,180)
set(17,-120,85412,0)
set(15,14580,68200,0)
set(24,14580,71000,0)
set(13,-4680,52832,30)
set(23,-6460,50038,180)
set(26,-6460,50038,0)pr
set(23,2713,-5185,180)
set(37,2713,-4191,90)
set(10,2713,-7985,180)
set(37,2713,-8991,90)
set(37,2713,-7791,90)
set(37,2713,-6591,90)
set(37,2713,-5391,90)
set(10,2713,-13585,180)
set(37,2713,-12591,90)
set(37,2713,-11391,90)
set(37,2713,-10191,90)
set(10,2713,-16591,180)
set(30,5480,-12947,0)pl
set(28,0,-12100,0)pr
set(37,2713,-16191,90)
set(37,2713,-14991,90)
set(37,2713,-13791,90)
set(23,2713,-19391,0)
set(37,2713,-19791,90)
set(37,2713,-18591,90)
set(37,2713,-17391,90)
set(10,-3160,78600,0)
chk(40,-3160,78850,0)
set(13,-1640,72970,30)
set(12,-4680,72970,-30)
set(23,-6200,78062,0)
set(23,-120,78062,0)
set(10,-6200,71050,180)
set(37,-6200,74480,0)
set(23,-3160,80575,180)
set(15,6950,80950,90)
set(24,4150,80950,90)
set(24,9750,80950,-90)
chk(42,11100,85412,90)
set(10,-120,71050,0)
set(37,-120,74480,0)
chk(42,14580,78650,0)
chk(40,5480,-20810,0)
chk(40,0,-20825,0)

maxl(26,-18354,-24837)
maxb(10,-27237,-15954)
maxr(26,29646,-24837)
maxt(10,97562,-15954)
