set(23,37800,23625,90)
set(37,36025,23625,180)
set(37,38475,23625,180)
set(37,37225,23625,180)
chk(40,40010,25970,90)
set(23,30425,23625,-90)
set(37,30850,23625,180)
set(37,29600,23625,180)
set(37,32225,23625,180)
chk(40,41760,38920,0)
set(10,25950,4090,90)
set(10,20350,4090,90)
set(23,17550,4090,-90)
set(23,-4940,4090,90)
set(23,-9309,4090,-90)
set(31,-6000,4090,-90)pr
set(23,-29690,4090,90)
set(32,-28475,3740,-90)
set(32,-28475,4440,-90)
set(32,-28475,4075,-90)
set(23,-29690,-1990,90)
set(32,-28475,-2340,-90)pr
set(32,-28475,-1640,-90)
set(32,-28450,-1975,-90)
set(23,-51816,19250,90)
set(23,4328,19250,-90)
set(27,3470,19250,90)pr
chk(40,23210,40670,90)
set(24,-7185,24642,-90)
set(15,-9985,24642,-90)
set(30,-7168,19250,-90)pl
set(16,-15585,24642,-90)
set(15,-21185,24642,-90)
set(15,-26785,24642,-90)
set(15,-32385,24642,-90)
set(24,-37939,24642,90)
set(15,-35139,24642,90)
set(15,-43486,28876,90)
set(15,-37886,28876,90)
set(15,-32286,28876,-90)
set(15,-26686,28876,-90)
set(34,-28375,28876,90)pr

set(15,-21086,28876,-90)
set(34,-21700,24642,90)
set(16,-15486,28876,-90)
set(31,-19225,32550,90)pr
set(15,-9886,28876,-90)
set(24,-7086,28876,-90)
set(15,-11500,11825,90)
set(24,-14300,11825,90)
set(15,-27225,11825,90)
set(15,-32825,11825,90)
set(24,-35625,11825,90)
set(15,-49086,9304,90)
set(24,-51886,9304,90)
set(24,-46286,9304,-90)
set(52,-46750,9304,-90)
set(23,17550,-1990,-90)
set(28,19714,-1990,630)
set(28,19714,4090,630)
chk(42,21460,12000,0)
set(24,-24425,11825,-90)
set(24,-8700,11825,-90)
chk(40,17960,38920,0)
set(12,31580,2570,-120)
chk(42,14460,11975,0)
set(24,-7352,-5494,90)
set(31,-6020,-1990,-90)pr
chk(42,10960,32675,0)
set(24,-46286,28876,90)
chk(40,7460,21000,0)
chk(40,-72944,19250,90)
chk(40,-65534,10400,0)
chk(40,-65534,-240,0)
fix(41,-65534,-240,0,360)s
chk(40,-1752,-5494,90)

maxl(11,-78376,-6471)
maxb(26,-8871,-75976)
maxr(11,46424,-6471)
maxt(26,43928,-75976)
